time,direction,entry,sl,lot,pnl_bruto,costo,pnl_neto,tps_hit,sl_hit,result,capital
2026-01-20 16:39:00+00:00,SHORT,91249.04626,91368.55252,10.0,3208.23,100.0,3108.23,3,False,WIN,73945.49
2026-01-20 21:30:00+00:00,LONG,89199.63308,89118.62616,10.0,540.05,100.0,440.05,1,True,BREAKEVEN,74385.54
2026-01-22 15:30:00+00:00,SHORT,90145.2122,90200.0344,10.0,1350.11,100.0,1250.11,3,False,WIN,75635.65
2026-01-23 14:51:00+00:00,SHORT,89249.93064,89308.35128,10.0,853.68,100.0,753.68,2,True,WIN,76389.33
2026-01-24 17:36:00+00:00,LONG,89200.41943,89169.99886,10.0,-304.21,100.0,-404.21,0,True,LOSS,75985.12
2026-01-25 14:03:00+00:00,LONG,88324.10464,88283.42928,10.0,1168.44,100.0,1068.44,3,True,WIN,77053.56
2026-01-25 18:15:00+00:00,LONG,87566.32817,87394.97634,8.99,1026.97,89.9,937.07,1,True,BREAKEVEN,77990.63
2026-01-29 16:36:00+00:00,LONG,87413.04991,87320.98982,10.0,2644.52,100.0,2544.52,3,True,WIN,80535.15
2026-01-30 15:30:00+00:00,LONG,82325.69037,82250.64074,10.0,2155.88,100.0,2055.88,3,True,WIN,82591.03
2026-01-31 15:33:00+00:00,LONG,82436.62257,82360.46514,10.0,-761.57,100.0,-861.57,0,True,LOSS,81729.45
2026-01-31 18:09:00+00:00,LONG,80739.99786,80633.12572,10.0,712.48,100.0,612.48,1,True,BREAKEVEN,82341.93
2026-01-31 20:42:00+00:00,LONG,76656.35605,76276.5621,4.34,4734.92,43.4,4691.52,3,False,WIN,87033.46
2026-02-02 15:57:00+00:00,SHORT,78234.30796,78330.64592,10.0,2542.69,100.0,2442.69,3,True,WIN,89476.15
2026-02-03 16:33:00+00:00,LONG,77906.16418,77821.73836,10.0,1407.1,100.0,1307.1,2,True,WIN,90783.25
2026-02-04 19:09:00+00:00,LONG,72722.37284,72492.64568,7.9,5213.32,79.0,5134.32,3,True,WIN,95917.57
2026-02-05 16:33:00+00:00,SHORT,70511.46625,70734.2825,8.61,-1918.45,86.1,-2004.55,0,True,LOSS,93913.02
2026-02-06 15:03:00+00:00,SHORT,66650.38042,66764.11084,10.0,-1137.3,100.0,-1237.3,0,True,LOSS,92675.72
2026-02-07 14:09:00+00:00,SHORT,68819.10019,69024.60038,9.02,-1853.61,90.2,-1943.81,0,True,LOSS,90731.9
2026-02-07 16:39:00+00:00,LONG,68423.83293,68310.99586,10.0,1880.62,100.0,1780.62,2,True,WIN,92512.52
2026-02-07 20:21:00+00:00,SHORT,69477.72395,69604.0279,10.0,802.03,100.0,702.03,1,True,BREAKEVEN,93214.55
2026-02-09 16:39:00+00:00,SHORT,69584.29983,69813.10966,8.15,3010.2,81.5,2928.7,2,True,WIN,96143.25
2026-02-10 19:30:00+00:00,SHORT,69925.64969,70047.96938,10.0,775.46,100.0,675.46,1,True,BREAKEVEN,96818.71
2026-02-11 15:33:00+00:00,SHORT,67522.01263,67657.38526,10.0,3664.0,100.0,3564.0,3,True,WIN,100382.72
2026-02-13 15:30:00+00:00,SHORT,67478.44867,67587.54734,10.0,2909.26,100.0,2809.26,3,True,WIN,103191.97
2026-02-13 16:48:00+00:00,SHORT,67984.48571,68185.92142,10.0,1302.9,100.0,1202.9,1,True,BREAKEVEN,104394.88
2026-02-13 20:45:00+00:00,SHORT,69340.43128,69433.81256,10.0,2457.76,100.0,2357.76,3,False,WIN,106752.64
2026-02-14 21:15:00+00:00,LONG,69613.28704,69577.65408,10.0,1023.59,100.0,923.59,3,True,WIN,107676.23
2026-02-16 21:36:00+00:00,SHORT,68102.0798,68167.1396,10.0,1644.2,100.0,1544.2,3,True,WIN,109220.43
2026-02-18 20:21:00+00:00,LONG,66629.05895,66532.3079,10.0,645.01,100.0,545.01,1,True,BREAKEVEN,109765.43
2026-02-19 15:06:00+00:00,LONG,66217.42066,66145.08132,10.0,482.26,100.0,382.26,1,True,BREAKEVEN,110147.69
2026-02-20 15:03:00+00:00,LONG,67072.54552,66988.26104,10.0,561.9,100.0,461.9,1,True,BREAKEVEN,110609.59
2026-02-21 20:18:00+00:00,SHORT,68528.89671,68596.82342,10.0,-679.27,100.0,-779.27,0,True,LOSS,109830.32
2026-02-23 14:33:00+00:00,LONG,65891.04907,65824.72814,10.0,1905.14,100.0,1805.14,3,True,WIN,111635.46
