entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-03-30 15:00:00+00:00,2026-03-30 19:00:00+00:00,-1,4559.74,4540.05,TIME,0.9946518925446725,0.9946518925446725,-0.0,-0.0,0.0,True,48
2026-03-30 15:25:00+00:00,2026-03-30 19:25:00+00:00,-1,4564.22,4536.99,TIME,1.3706995803797066,1.3706995803797066,-0.0,-0.0,0.0,True,48
2026-03-30 15:30:00+00:00,2026-03-30 19:30:00+00:00,-1,4566.09,4538.95,TIME,1.433644945369416,1.433644945369416,-0.0,-0.0,0.0,True,48
2026-04-01 14:50:00+00:00,2026-04-01 18:50:00+00:00,-1,4758.56,4785.64,TIME,-1.3024866673758422,-1.3024866673758422,-0.0,-0.0,0.0,False,48
2026-04-01 15:00:00+00:00,2026-04-01 19:00:00+00:00,-1,4752.46,4785.87,TIME,-1.4013674059096932,-1.4013674059096932,-0.0,-0.0,0.0,False,48
2026-04-01 15:05:00+00:00,2026-04-01 19:05:00+00:00,-1,4748.09,4785.44,TIME,-1.3203446986135068,-1.3203446986135068,-0.0,-0.0,0.0,False,48
2026-04-01 19:15:00+00:00,2026-04-01 20:00:00+00:00,-1,4775.02,4789.08,SESSION,-0.5902573230986378,-0.5902573230986378,-0.0,-0.0,0.0,False,8
2026-04-01 19:25:00+00:00,2026-04-01 20:00:00+00:00,-1,4779.93,4789.08,SESSION,-0.42826813955592324,-0.42826813955592324,-0.0,-0.0,0.0,False,6
2026-04-01 19:30:00+00:00,2026-04-01 20:00:00+00:00,-1,4776.7,4789.08,SESSION,-0.5387265272666685,-0.5387265272666685,-0.0,-0.0,0.0,False,5
2026-04-08 01:00:00+00:00,2026-04-08 01:30:00+00:00,-1,4721.48,4756.312281308261,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,6
2026-04-08 01:35:00+00:00,2026-04-08 02:00:00+00:00,-1,4760.81,4821.199843143285,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,5
2026-04-08 02:35:00+00:00,2026-04-08 06:35:00+00:00,-1,4808.68,4797.62,TIME,0.3237956187308964,0.3237956187308964,-0.0,-0.0,0.0,False,48
2026-04-09 15:05:00+00:00,2026-04-09 18:15:00+00:00,-1,4751.02,4782.1446227697725,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,38
2026-04-09 17:10:00+00:00,2026-04-09 19:00:00+00:00,-1,4767.12,4798.447770900943,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,22
2026-04-09 17:20:00+00:00,2026-04-09 19:00:00+00:00,-1,4761.68,4798.447770900943,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,20
2026-04-09 17:30:00+00:00,2026-04-09 19:00:00+00:00,-1,4764.85,4798.447770900943,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,18
2026-04-09 18:30:00+00:00,2026-04-09 20:00:00+00:00,-1,4779.03,4789.04,SESSION,-0.5946665941798296,-0.5946665941798296,-0.0,-0.0,0.0,False,17
2026-04-09 19:10:00+00:00,2026-04-09 20:00:00+00:00,-1,4792.38,4789.04,SESSION,0.17750232097936827,0.17750232097936827,-0.0,-0.0,0.0,False,9
2026-04-09 19:15:00+00:00,2026-04-09 20:00:00+00:00,-1,4788.22,4789.04,SESSION,-0.0392407294734779,-0.0392407294734779,-0.0,-0.0,0.0,False,8
2026-04-09 19:25:00+00:00,2026-04-09 20:00:00+00:00,-1,4794.95,4789.04,SESSION,0.33710450483044585,0.33710450483044585,-0.0,-0.0,0.0,False,6
2026-04-10 16:40:00+00:00,2026-04-10 20:00:00+00:00,-1,4775.38,4760.16,SESSION,1.0328918370965676,1.0328918370965676,-0.0,-0.0,0.0,True,39
2026-04-14 02:20:00+00:00,2026-04-14 06:20:00+00:00,-1,4760.7,4768.69,TIME,-0.5570872469420411,-0.5570872469420411,-0.0,-0.0,0.0,False,48
2026-04-14 02:25:00+00:00,2026-04-14 06:25:00+00:00,-1,4758.8,4768.47,TIME,-0.6323378819319498,-0.6323378819319498,-0.0,-0.0,0.0,False,48
2026-04-14 03:50:00+00:00,2026-04-14 07:50:00+00:00,-1,4770.92,4774.64,TIME,-0.2677898263038128,-0.2677898263038128,-0.0,-0.0,0.0,False,48
2026-04-15 12:20:00+00:00,2026-04-15 16:20:00+00:00,1,4806.37,4816.97,TIME,0.6670840181910419,0.6670840181910419,-0.0,-0.0,0.0,False,48
2026-04-15 12:35:00+00:00,2026-04-15 16:35:00+00:00,1,4798.45,4823.75,TIME,1.8080077488152024,1.8080077488152024,-0.0,-0.0,0.0,True,48
2026-04-15 12:55:00+00:00,2026-04-15 16:55:00+00:00,1,4798.62,4828.95,TIME,2.154378997558869,2.154378997558869,-0.0,-0.0,0.0,True,48
2026-04-15 13:00:00+00:00,2026-04-15 17:00:00+00:00,1,4798.18,4826.15,TIME,2.0182846547109943,2.0182846547109943,-0.0,-0.0,0.0,True,48
2026-04-16 18:05:00+00:00,2026-04-16 18:30:00+00:00,1,4800.85,4800.85,SL,0.0,0.0,-0.0,-0.0,0.0,True,5
2026-04-28 03:20:00+00:00,2026-04-28 04:55:00+00:00,-1,4697.09,4670.269095035748,TP2,4.4183231213378535,4.4183231213378535,-0.0,-0.0,0.0,True,19
2026-04-28 03:25:00+00:00,2026-04-28 04:55:00+00:00,-1,4696.92,4670.269095035748,TP2,4.3296921396703745,4.3296921396703745,-0.0,-0.0,0.0,True,18
2026-04-28 03:30:00+00:00,2026-04-28 04:55:00+00:00,-1,4695.05,4670.269095035748,TP2,3.4950032695109337,3.4950032695109337,-0.0,-0.0,0.0,True,17
2026-04-28 03:35:00+00:00,2026-04-28 04:55:00+00:00,-1,4693.23,4670.883830347668,TP2,3.0284876921845636,3.0284876921845636,-0.0,-0.0,0.0,True,16
2026-04-30 04:35:00+00:00,2026-04-30 08:35:00+00:00,-1,4577.53,4565.74,TIME,0.8847644499524085,0.8847644499524085,-0.0,-0.0,0.0,True,48
2026-04-30 04:40:00+00:00,2026-04-30 08:40:00+00:00,-1,4575.71,4564.03,TIME,0.8204793551302719,0.8204793551302719,-0.0,-0.0,0.0,True,48
2026-04-30 05:05:00+00:00,2026-04-30 09:05:00+00:00,-1,4577.47,4565.24,TIME,0.9083627622419501,0.9083627622419501,-0.0,-0.0,0.0,True,48
2026-04-30 05:10:00+00:00,2026-04-30 09:10:00+00:00,-1,4576.74,4566.29,TIME,0.7556702035663492,0.7556702035663492,-0.0,-0.0,0.0,True,48
2026-04-30 12:35:00+00:00,2026-04-30 16:35:00+00:00,-1,4624.43,4624.37,TIME,0.0035218197626733184,0.0035218197626733184,-0.0,-0.0,0.0,False,48
2026-04-30 12:40:00+00:00,2026-04-30 16:40:00+00:00,-1,4624.32,4625.6,TIME,-0.07489038370597938,-0.07489038370597938,-0.0,-0.0,0.0,False,48
2026-04-30 13:35:00+00:00,2026-04-30 17:35:00+00:00,-1,4635.78,4612.42,TIME,1.0506142102508682,1.0506142102508682,-0.0,-0.0,0.0,False,48
2026-05-05 05:10:00+00:00,2026-05-05 09:10:00+00:00,-1,4538.46,4543.68,TIME,-0.5108089777030351,-0.5108089777030351,-0.0,-0.0,0.0,False,48
2026-05-05 05:20:00+00:00,2026-05-05 09:20:00+00:00,-1,4535.56,4535.2,TIME,0.030850749811014745,0.030850749811014745,-0.0,-0.0,0.0,False,48
2026-05-05 05:35:00+00:00,2026-05-05 09:35:00+00:00,-1,4541.59,4548.05,TIME,-0.6464074101147586,-0.6464074101147586,-0.0,-0.0,0.0,False,48
2026-05-05 08:45:00+00:00,2026-05-05 12:45:00+00:00,-1,4546.05,4553.98,TIME,-0.7187690007890756,-0.7187690007890756,-0.0,-0.0,0.0,False,48
2026-05-05 10:10:00+00:00,2026-05-05 14:10:00+00:00,-1,4552.31,4552.79,TIME,-0.042279394529614774,-0.042279394529614774,-0.0,-0.0,0.0,False,48
2026-05-05 10:25:00+00:00,2026-05-05 14:25:00+00:00,-1,4551.31,4556.06,TIME,-0.4007408016406372,-0.4007408016406372,-0.0,-0.0,0.0,False,48
2026-05-05 10:30:00+00:00,2026-05-05 14:30:00+00:00,-1,4548.92,4557.12,TIME,-0.6284464874134165,-0.6284464874134165,-0.0,-0.0,0.0,False,48
2026-05-06 03:10:00+00:00,2026-05-06 04:00:00+00:00,-1,4592.57,4621.923927927317,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,10
2026-05-06 04:05:00+00:00,2026-05-06 06:00:00+00:00,-1,4615.54,4642.375905210995,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,23
2026-05-06 04:10:00+00:00,2026-05-06 06:00:00+00:00,-1,4612.56,4642.375905210995,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,22
2026-05-06 04:35:00+00:00,2026-05-06 06:20:00+00:00,-1,4622.68,4650.659977885369,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,21
2026-05-06 04:40:00+00:00,2026-05-06 06:20:00+00:00,-1,4624.05,4650.659977885369,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,20
2026-05-06 12:10:00+00:00,2026-05-06 16:10:00+00:00,-1,4695.1,4683.64,TIME,0.5698607630637309,0.5698607630637309,-0.0,-0.0,0.0,False,48
2026-05-06 14:00:00+00:00,2026-05-06 18:00:00+00:00,-1,4718.08,4705.71,TIME,0.7886854873503862,0.7886854873503862,-0.0,-0.0,0.0,True,48
