entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-02-13 11:50:00+00:00,2026-02-13 15:50:00+00:00,1,3110.78,3112.05,TIME,0.12486568383093603,0.12486568383093603,-0.0,-0.0,0.0,False,48
2026-02-13 12:00:00+00:00,2026-02-13 16:00:00+00:00,1,3109.15,3111.28,TIME,0.2276631223598421,0.2276631223598421,-0.0,-0.0,0.0,False,48
2026-02-17 10:50:00+00:00,2026-02-17 12:45:00+00:00,1,3116.78,3102.5252495487766,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,23
2026-02-17 10:55:00+00:00,2026-02-17 12:45:00+00:00,1,3115.28,3102.5252495487766,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,22
2026-02-17 11:05:00+00:00,2026-02-17 12:55:00+00:00,1,3119.53,3100.8282516299623,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,22
2026-02-17 11:35:00+00:00,2026-02-17 13:05:00+00:00,1,3115.53,3098.83285380698,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,18
2026-03-03 12:05:00+00:00,2026-03-03 16:05:00+00:00,1,3075.4,3071.15,TIME,-0.17682455759541027,-0.17682455759541027,-0.0,-0.0,0.0,False,48
2026-03-03 12:35:00+00:00,2026-03-03 16:35:00+00:00,1,3054.8,3078.15,TIME,1.201679455846303,1.201679455846303,-0.0,-0.0,0.0,False,48
2026-03-05 18:15:00+00:00,2026-03-06 13:35:00+00:00,1,3082.05,3057.077854673424,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,46
2026-03-06 10:05:00+00:00,2026-03-06 13:40:00+00:00,1,3095.23,3053.2764877711215,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,43
2026-03-06 12:00:00+00:00,2026-03-06 14:05:00+00:00,1,3071.4,3039.7761924641577,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,25
2026-03-06 14:05:00+00:00,2026-03-06 16:35:00+00:00,1,3041.28,3011.6611893223585,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,30
2026-03-06 16:05:00+00:00,2026-03-09 11:00:00+00:00,1,3024.03,2986.696374738133,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,29
2026-03-06 16:30:00+00:00,2026-03-09 11:00:00+00:00,1,3019.68,2986.696374738133,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,24
2026-03-06 16:35:00+00:00,2026-03-09 11:00:00+00:00,1,3018.58,2980.873332429993,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,23
2026-03-06 16:45:00+00:00,2026-03-09 11:00:00+00:00,1,3016.15,2980.873332429993,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,21
2026-03-25 12:35:00+00:00,2026-03-25 16:35:00+00:00,-1,2951.28,2952.4,TIME,-0.0600869639215078,-0.0600869639215078,-0.0,-0.0,0.0,False,48
2026-03-31 11:30:00+00:00,2026-03-31 15:30:00+00:00,-1,2917.66,2930.55,TIME,-1.124317834550236,-1.124317834550236,-0.0,-0.0,0.0,False,48
2026-03-31 11:35:00+00:00,2026-03-31 15:35:00+00:00,-1,2916.99,2928.79,TIME,-0.931233654551974,-0.931233654551974,-0.0,-0.0,0.0,False,48
2026-03-31 13:00:00+00:00,2026-03-31 17:00:00+00:00,-1,2922.94,2934.82,TIME,-0.9279586561869071,-0.9279586561869071,-0.0,-0.0,0.0,False,48
2026-04-16 10:10:00+00:00,2026-04-16 14:10:00+00:00,1,3120.67,3115.47,TIME,-0.5229342428526219,-0.5229342428526219,-0.0,-0.0,0.0,False,48
2026-04-16 10:20:00+00:00,2026-04-16 14:20:00+00:00,1,3116.81,3116.14,TIME,-0.08360485282839035,-0.08360485282839035,-0.0,-0.0,0.0,False,48
2026-04-16 10:35:00+00:00,2026-04-16 14:35:00+00:00,1,3113.57,3117.39,TIME,0.4513993190434047,0.4513993190434047,-0.0,-0.0,0.0,False,48
2026-04-16 10:40:00+00:00,2026-04-16 14:40:00+00:00,1,3113.97,3118.05,TIME,0.470991664495232,0.470991664495232,-0.0,-0.0,0.0,False,48
2026-04-21 18:15:00+00:00,2026-04-22 13:55:00+00:00,1,3136.42,3142.95,TIME,0.7051610063520831,0.7051610063520831,-0.0,-0.0,0.0,False,48
2026-04-21 18:20:00+00:00,2026-04-22 14:00:00+00:00,1,3137.86,3143.47,TIME,0.562107548533202,0.562107548533202,-0.0,-0.0,0.0,False,48
2026-04-22 10:05:00+00:00,2026-04-22 14:05:00+00:00,1,3152.71,3138.7,TIME,-0.8049273966074646,-0.8049273966074646,-0.0,-0.0,0.0,False,48
2026-04-23 13:35:00+00:00,2026-04-23 17:35:00+00:00,1,3115.37,3135.22,TIME,1.6228541456885532,1.6228541456885532,-0.0,-0.0,0.0,True,48
2026-04-28 10:35:00+00:00,2026-04-28 14:25:00+00:00,1,3075.32,3057.0096397815278,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,46
2026-04-28 10:40:00+00:00,2026-04-28 14:25:00+00:00,1,3075.66,3057.0096397815278,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,45
2026-04-28 11:10:00+00:00,2026-04-28 14:30:00+00:00,1,3072.25,3053.676879749718,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,40
2026-04-28 11:15:00+00:00,2026-04-28 14:30:00+00:00,1,3071.51,3053.676879749718,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,39
2026-04-28 14:35:00+00:00,2026-04-29 10:15:00+00:00,1,3055.29,3053.99,TIME,-0.08738789895342938,-0.08738789895342938,-0.0,-0.0,0.0,False,48
2026-04-28 15:05:00+00:00,2026-04-29 10:45:00+00:00,1,3044.4,3046.64,TIME,0.17707516687828018,0.17707516687828018,-0.0,-0.0,0.0,False,48
2026-05-07 17:00:00+00:00,2026-05-07 18:05:00+00:00,1,3130.72,3112.007514386661,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,13
