entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-02-12 17:50:00+00:00,2026-02-12 18:10:00+00:00,1,46505.0,46253.66763563675,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,4
2026-02-12 18:05:00+00:00,2026-02-12 20:00:00+00:00,1,46387.0,46125.0,SESSION,-1.7330922398761437,-1.7330922398761437,-0.0,-0.0,0.0,False,22
2026-02-12 18:40:00+00:00,2026-02-12 20:00:00+00:00,1,46292.0,46125.0,SESSION,-1.1267512733867955,-1.1267512733867955,-0.0,-0.0,0.0,False,15
2026-02-12 18:45:00+00:00,2026-02-12 20:00:00+00:00,1,46266.0,46125.0,SESSION,-1.0427935708857106,-1.0427935708857106,-0.0,-0.0,0.0,False,14
2026-02-12 19:05:00+00:00,2026-02-12 20:00:00+00:00,1,46205.0,46125.0,SESSION,-0.5633892261935576,-0.5633892261935576,-0.0,-0.0,0.0,False,10
2026-02-13 10:25:00+00:00,2026-02-13 12:05:00+00:00,1,46005.0,45588.46503985981,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,20
2026-02-13 10:30:00+00:00,2026-02-13 12:05:00+00:00,1,45997.0,45588.46503985981,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,19
2026-02-13 12:25:00+00:00,2026-02-13 13:30:00+00:00,1,45750.0,45458.98340336336,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,13
2026-02-13 12:35:00+00:00,2026-02-13 13:45:00+00:00,1,45705.0,45353.62187635107,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,14
2026-02-13 13:20:00+00:00,2026-02-13 16:35:00+00:00,1,45562.0,45256.52021572084,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,39
2026-02-13 14:00:00+00:00,2026-02-13 16:35:00+00:00,1,45527.0,45179.197380095415,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,31
2026-02-13 14:05:00+00:00,2026-02-13 18:05:00+00:00,1,45496.0,45473.0,TIME,-0.11542602596677559,-0.11542602596677559,-0.0,-0.0,0.0,False,48
2026-02-19 11:25:00+00:00,2026-02-19 12:00:00+00:00,1,46066.0,45867.698080366485,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,7
2026-02-19 11:35:00+00:00,2026-02-19 12:05:00+00:00,1,46021.0,45789.26146963443,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,6
2026-02-19 12:35:00+00:00,2026-02-19 15:25:00+00:00,1,45800.0,45582.73313016441,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,34
2026-02-19 13:15:00+00:00,2026-02-19 17:15:00+00:00,1,45780.0,45715.0,TIME,-0.4995822463818374,-0.4995822463818374,-0.0,-0.0,0.0,False,48
2026-02-19 13:20:00+00:00,2026-02-19 17:20:00+00:00,1,45739.0,45730.0,TIME,-0.08211026537529383,-0.08211026537529383,-0.0,-0.0,0.0,False,48
2026-02-19 13:25:00+00:00,2026-02-19 17:25:00+00:00,1,45787.0,45702.0,TIME,-0.6361860844058612,-0.6361860844058612,-0.0,-0.0,0.0,False,48
