entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-04-15 12:20:00+00:00,2026-04-15 16:20:00+00:00,1,78.79,79.392,TIME,1.2609768171475504,1.2609768171475504,-0.0,-0.0,0.0,False,48
2026-04-15 12:25:00+00:00,2026-04-15 16:25:00+00:00,1,78.798,79.452,TIME,1.3585159632441994,1.3585159632441994,-0.0,-0.0,0.0,False,48
2026-04-15 12:35:00+00:00,2026-04-15 16:35:00+00:00,1,78.622,79.678,TIME,2.2152773953458977,2.2152773953458977,-0.0,-0.0,0.0,True,48
2026-04-15 12:55:00+00:00,2026-04-15 16:55:00+00:00,1,78.51,80.014,TIME,3.575081267877241,3.575081267877241,-0.0,-0.0,0.0,True,48
2026-04-16 12:40:00+00:00,2026-04-16 16:40:00+00:00,1,79.625,79.488,TIME,-0.36497905335973474,-0.36497905335973474,-0.0,-0.0,0.0,False,48
2026-04-16 13:00:00+00:00,2026-04-16 16:50:00+00:00,1,79.539,78.87427198567218,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,46
2026-04-16 13:05:00+00:00,2026-04-16 16:50:00+00:00,1,79.543,78.81901439325539,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,45
2026-04-16 13:25:00+00:00,2026-04-16 16:50:00+00:00,1,79.541,78.81901439325539,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,41
2026-04-16 17:10:00+00:00,2026-04-16 20:00:00+00:00,1,78.704,78.643,SESSION,-0.1199617923586867,-0.1199617923586867,-0.0,-0.0,0.0,False,33
2026-04-16 17:15:00+00:00,2026-04-16 20:00:00+00:00,1,78.809,78.643,SESSION,-0.295902690684945,-0.295902690684945,-0.0,-0.0,0.0,False,32
2026-04-16 17:30:00+00:00,2026-04-16 20:00:00+00:00,1,78.731,78.643,SESSION,-0.16858391382433696,-0.16858391382433696,-0.0,-0.0,0.0,False,29
2026-04-16 17:35:00+00:00,2026-04-16 20:00:00+00:00,1,78.637,78.643,SESSION,0.01039451327858828,0.01039451327858828,-0.0,-0.0,0.0,False,28
2026-04-20 01:10:00+00:00,2026-04-20 05:10:00+00:00,1,79.782,80.36,TIME,0.9586158854080373,0.9586158854080373,-0.0,-0.0,0.0,False,48
2026-04-20 02:35:00+00:00,2026-04-20 06:35:00+00:00,1,79.312,80.16,TIME,1.274781387939808,1.274781387939808,-0.0,-0.0,0.0,False,48
2026-04-20 03:05:00+00:00,2026-04-20 07:05:00+00:00,1,78.978,80.057,TIME,1.6395914804910037,1.6395914804910037,-0.0,-0.0,0.0,False,48
2026-04-20 03:10:00+00:00,2026-04-20 07:10:00+00:00,1,79.067,79.962,TIME,1.2738567793124482,1.2738567793124482,-0.0,-0.0,0.0,False,48
2026-04-22 15:55:00+00:00,2026-04-22 17:55:00+00:00,1,77.683,77.683,SL,0.0,0.0,-0.0,-0.0,0.0,True,24
2026-04-22 16:00:00+00:00,2026-04-22 19:30:00+00:00,1,77.669,77.669,SL,0.0,0.0,-0.0,-0.0,0.0,True,42
2026-04-29 07:20:00+00:00,2026-04-29 11:05:00+00:00,-1,73.701,72.81891288847184,TP2,2.657855404454151,2.657855404454151,-0.0,-0.0,0.0,True,45
2026-04-29 07:35:00+00:00,2026-04-29 11:05:00+00:00,-1,73.81,72.79282158498177,TP2,3.1814884314471783,3.1814884314471783,-0.0,-0.0,0.0,True,42
2026-04-29 07:40:00+00:00,2026-04-29 11:05:00+00:00,-1,73.821,72.79282158498177,TP2,3.272184083581488,3.272184083581488,-0.0,-0.0,0.0,True,41
2026-04-29 07:45:00+00:00,2026-04-29 11:05:00+00:00,-1,73.79,72.79282158498177,TP2,3.0243392340899606,3.0243392340899606,-0.0,-0.0,0.0,True,40
2026-04-30 05:20:00+00:00,2026-04-30 09:20:00+00:00,-1,72.74,72.365,TIME,0.9970425733342732,0.9970425733342732,-0.0,-0.0,0.0,True,48
2026-04-30 05:25:00+00:00,2026-04-30 09:25:00+00:00,-1,72.702,72.381,TIME,0.8124272010756372,0.8124272010756372,-0.0,-0.0,0.0,True,48
2026-05-01 01:40:00+00:00,2026-05-01 05:40:00+00:00,-1,74.087,74.216,TIME,-0.32113885353016164,-0.32113885353016164,-0.0,-0.0,0.0,False,48
2026-05-01 01:50:00+00:00,2026-05-01 05:50:00+00:00,-1,74.161,74.103,TIME,0.15903682939546426,0.15903682939546426,-0.0,-0.0,0.0,False,48
2026-05-01 01:55:00+00:00,2026-05-01 05:55:00+00:00,-1,74.126,74.169,TIME,-0.11250789538176216,-0.11250789538176216,-0.0,-0.0,0.0,False,48
2026-05-01 02:00:00+00:00,2026-05-01 06:00:00+00:00,-1,74.146,74.135,TIME,0.02955436854040231,0.02955436854040231,-0.0,-0.0,0.0,False,48
2026-05-01 17:40:00+00:00,2026-05-01 20:00:00+00:00,-1,76.114,76.037,SESSION,0.12499339739381744,0.12499339739381744,-0.0,-0.0,0.0,False,27
2026-05-01 17:45:00+00:00,2026-05-01 20:00:00+00:00,-1,75.823,76.037,SESSION,-0.2810122863289523,-0.2810122863289523,-0.0,-0.0,0.0,False,26
2026-05-01 17:50:00+00:00,2026-05-01 20:00:00+00:00,-1,75.806,76.037,SESSION,-0.2999873228622217,-0.2999873228622217,-0.0,-0.0,0.0,False,25
2026-05-06 04:05:00+00:00,2026-05-06 06:00:00+00:00,-1,74.486,75.37045998223735,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,23
2026-05-06 04:10:00+00:00,2026-05-06 06:00:00+00:00,-1,74.353,75.37045998223735,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,22
2026-05-06 05:05:00+00:00,2026-05-06 07:25:00+00:00,-1,74.846,75.78555998111396,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,28
2026-05-06 05:15:00+00:00,2026-05-06 07:25:00+00:00,-1,74.85,75.78555998111396,SL,-2.0,-2.0,-0.0,-0.0,0.0,False,26
2026-05-06 06:05:00+00:00,2026-05-06 10:05:00+00:00,-1,75.523,75.878,TIME,-0.7370752116927989,-0.7370752116927989,-0.0,-0.0,0.0,False,48
2026-05-06 06:10:00+00:00,2026-05-06 10:10:00+00:00,-1,75.499,75.69,TIME,-0.3869268593579552,-0.3869268593579552,-0.0,-0.0,0.0,False,48
