time,direction,entry,sl,lot,pnl_bruto,costo,pnl_neto,tps_hit,sl_hit,result,capital
2026-04-01 01:24:00+00:00,SHORT,4685.97439,4689.86878,48.04,51853.32,336.28,51517.04,3,True,WIN,986904.99
2026-04-06 08:00:00+00:00,SHORT,4663.72326,4667.72652,49.31,-19740.08,345.17,-20085.25,0,True,LOSS,966819.74
2026-04-06 10:12:00+00:00,LONG,4649.07973,4646.02946,63.39,12890.44,443.73,12446.71,1,True,BREAKEVEN,979266.45
2026-04-07 04:00:00+00:00,LONG,4647.11362,4644.78724,84.19,56262.16,589.33,55672.83,3,True,WIN,1034939.28
2026-04-07 08:30:00+00:00,LONG,4624.29307,4617.94614,32.61,59455.18,228.27,59226.91,3,True,WIN,1094166.19
2026-04-08 08:30:00+00:00,SHORT,4819.99642,4823.76284,58.1,-21882.9,406.7,-22289.6,0,True,LOSS,1071876.59
2026-04-10 01:00:00+00:00,SHORT,4775.85233,4778.47466,81.75,58366.72,572.25,57794.47,3,True,WIN,1129671.06
2026-04-10 08:36:00+00:00,SHORT,4767.15665,4768.9233,100.0,27344.17,700.0,26644.17,2,True,WIN,1156315.23
2026-04-13 07:06:00+00:00,LONG,4710.44968,4708.24936,100.0,14668.8,700.0,13968.8,1,True,BREAKEVEN,1170284.03
2026-04-14 03:00:00+00:00,LONG,4752.51743,4750.36486,100.0,61834.73,700.0,61134.73,3,False,WIN,1231418.76
2026-04-15 01:00:00+00:00,LONG,4838.49075,4837.2015,100.0,37035.0,700.0,36335.0,3,True,WIN,1267753.76
2026-04-15 10:00:00+00:00,LONG,4808.79802,4806.16604,96.33,42256.44,674.31,41582.13,2,True,WIN,1309335.89
2026-04-16 01:00:00+00:00,SHORT,4798.33181,4800.24362,100.0,12045.4,700.0,11345.4,1,True,BREAKEVEN,1320681.29
2026-04-17 04:12:00+00:00,LONG,4774.42576,4770.10152,61.08,17608.31,427.56,17180.75,1,True,BREAKEVEN,1337862.04
2026-04-20 10:03:00+00:00,SHORT,4801.07422,4804.03844,90.27,17206.79,631.89,16574.9,1,True,BREAKEVEN,1354436.93
2026-04-21 07:30:00+00:00,LONG,4789.83066,4788.16132,100.0,11128.93,700.0,10428.93,1,True,BREAKEVEN,1364865.86
2026-04-21 08:51:00+00:00,LONG,4784.01608,4781.89216,100.0,14159.47,700.0,13459.47,1,True,BREAKEVEN,1378325.33
2026-04-22 07:39:00+00:00,LONG,4753.09322,4751.83644,100.0,36102.27,700.0,35402.27,3,True,WIN,1413727.6
2026-04-23 08:30:00+00:00,LONG,4696.76968,4694.56936,100.0,63206.4,700.0,62506.4,3,True,WIN,1476234.0
2026-04-24 01:00:00+00:00,SHORT,4700.54234,4702.99468,100.0,66513.47,700.0,65813.47,3,True,WIN,1542047.46
2026-04-24 12:24:00+00:00,LONG,4683.10867,4680.88734,100.0,-22213.3,700.0,-22913.3,0,True,LOSS,1519134.16
2026-04-27 10:03:00+00:00,SHORT,4716.97386,4718.41772,100.0,8925.73,700.0,8225.73,1,True,BREAKEVEN,1527359.9
2026-04-28 08:30:00+00:00,LONG,4644.18856,4640.01712,73.23,-30547.46,512.61,-31060.07,0,True,LOSS,1496299.83
2026-04-29 01:00:00+00:00,SHORT,4600.1925,4601.835,100.0,43250.0,700.0,42550.0,3,True,WIN,1538849.83
2026-04-29 08:03:00+00:00,SHORT,4607.28934,4609.16868,100.0,50053.47,700.0,49353.47,3,False,WIN,1588203.3
2026-04-29 12:18:00+00:00,SHORT,4580.53596,4584.48192,80.5,88082.46,563.5,87518.96,3,False,WIN,1675722.26
2026-04-30 03:00:00+00:00,SHORT,4564.39694,4566.96388,100.0,16412.93,700.0,15712.93,1,True,BREAKEVEN,1691435.19
2026-04-30 06:36:00+00:00,LONG,4558.26123,4556.45246,100.0,12058.47,700.0,11358.47,1,True,BREAKEVEN,1702793.66
2026-04-30 10:57:00+00:00,SHORT,4604.7506,4608.1312,100.0,21837.33,700.0,21137.33,1,True,BREAKEVEN,1723930.99
2026-04-30 12:30:00+00:00,SHORT,4629.23154,4631.91308,100.0,73097.47,700.0,72397.47,3,True,WIN,1796328.46
